Occupation,Theme,Cosine_Similarity
Economist,Embracing the unconventional,0.16080570656605322
Economist,Forging a unique path,0.054947141989573595
Economist,Unconstrained by rules or expectations,0.1382090224955507
Economist,A pioneer of new frontiers,0.2493001913545011
Economist,Synergy,0.1494832706278866
Economist,Solidarity,0.20562956646945033
Economist,Unity,0.1478830824302482
Economist,Belonging,0.14115337879409096
Economist,Fellowship,0.16338986485426754
Economist,Cooperation,0.2103171390131921
Economist,Harmony,0.15009861491455703
Economist,Altruism,0.1994304163252771
Economist,Togetherness,0.1181476247861296
Economist,Stronger together,0.17929744277878873
Economist,A sense of shared purpose,0.10554692334567939
Economist,Building bridges between people,0.14160220706697157
Economist,Working towards a common goal,0.12162478638714458
Economist,The power of collective action,0.17062563346041973
Economist,A network of support,0.11209048730472021
Economist,Fostering a sense of community,0.09128089839146614
Economist,Collaboration breeds innovation,0.12814344543664932
Economist,United by a common cause,0.13491725864357182
Economist,Celebrating diversity and inclusion,0.10006053432249341
Economist,Prestige,0.22664319129420196
Economist,Legacy,0.09484839911966071
Economist,Icon,0.20786782231122702
Economist,Esteem,0.2354502555741673
Economist,Tradition,0.1538678534592261
Economist,Reputation,0.22356419081418036
Economist,Eminence,0.19594133617772766
Economist,A respected pillar of society,0.2749539236824666
Economist,A cultural icon,0.18628241915996321
Economist,An enduring legacy,0.11183018293082107
Economist,The face of tradition,0.13280171413430242
Economist,A beacon of influence,0.2272616290688953
Economist,Creativity,0.2087329462641859
Economist,Pioneer,0.2768501762203989
Economist,Disruption,0.17662740572325558
Economist,Visionary,0.3404783129453131
Economist,Breakthrough,0.16781681058529416
Economist,Catalyst,0.2376003552847518
Economist,Transformation,0.16756503335079526
Economist,A trailblazer in new ideas,0.2738187445196038
Economist,Champion of creative solutions,0.25773096337935625
Economist,The spark behind transformation,0.09523105912078274
Economist,A disruptor of the status quo,0.2882527036258006
Economist,Inventing the future,0.21444387753361302
Economist,Expertise,0.28531213954572976
Economist,Diligence,0.17364455409589125
Economist,Efficiency,0.31606317239736387
Economist,Rigor,0.14638717314500904
Economist,Competence,0.18367898282068998
Economist,Craftsmanship,0.16575060055285468
Economist,Embodies technical excellence,0.1610424287301643
Economist,Driven by precision and care,0.14396229065058608
Economist,An exemplar of professional rigor,0.23323696135163877
Economist,Reliability personified,0.18082860055618372
Economist,Integrity,0.1566746571851401
Economist,Service,0.1820444564681881
Economist,Community,0.18039553849238846
Economist,Responsibility,0.19190692794376654
Economist,Fairness,0.20878474922984275
Economist,Stewardship,0.17541326502099114
Economist,A champion for the community,0.21019889250634968
Economist,Guided by a strong ethical compass,0.17715698147773096
Economist,A voice for the marginalized,0.2184236512640307
Economist,Embodies social responsibility,0.23366203761872448
Economist,Driven by compassion,0.14954128146535858
Economist,Adaptability,0.16327755276430633
Economist,Flexibility,0.14433849249821076
Economist,Endurance,0.16172043253426283
Economist,Thriving amid change,0.20549055858421672
Economist,Resilient under pressure,0.1846891092437957
Economist,Methodical,0.19667177278322062
Economist,Systematic,0.20619588610654271
Economist,Streamlined for success,0.17347486549271451
Economist,Engineered for performance,0.14958562422051047
Electrician,Hegemony,0.07982659078178955
Electrician,Dominance,0.1041613836825899
Electrician,Influence,0.10851517678103087
Electrician,Control,0.20574455373340664
Electrician,Elite,0.2448287814403364
Electrician,Authority,0.1925271756947554
Electrician,Sovereignty,0.07985511429307696
Electrician,Command,0.18393167648258538
Electrician,Impact,0.08582713877140931
Electrician,Gravitas,0.10231427604456138
Electrician,At the top of the hierarchy,0.10461970867187215
Electrician,Shaping public opinion,0.04769145242545737
Electrician,Pulling the strings,0.19663182392072528
Electrician,A seat at the table,0.0934223766644594
Electrician,Setting the agenda,0.09115827947533706
Electrician,Wielding considerable power,0.15510474784982475
Electrician,A force to be reckoned with,0.1205138437028801
Electrician,In a position of authority,0.19417216633883816
Electrician,Having the final say,0.11545923509571546
Electrician,Commanding respect and attention,0.09600991314990608
Electrician,Peril,0.1150568739118258
Electrician,Hazard,0.22646113252069963
Electrician,Bravery,0.09976094709655157
Electrician,Valor,0.13751170205944038
Electrician,Audacity,0.13413736173228769
Electrician,Grit,0.15536800902788972
Electrician,Daredevil,0.243901684207215
Electrician,Resilience,0.14428289583120602
Electrician,Fortitude,0.0950837461149725
Electrician,Tenacity,0.11193913239799463
Electrician,On the front lines,0.13286999000831512
Electrician,Facing the unknown,0.11725900128757727
Electrician,A high-stakes game,0.06553540038969403
Electrician,Confronting danger head-on,0.1102848464612358
Electrician,Pushing the limits of safety,0.13200068637587228
Electrician,Where courage is essential,0.09446066845791487
Electrician,In harm's way,0.09044048487797797
Electrician,Against all odds,0.11547174300251851
Electrician,A test of will,0.11592747769549172
Electrician,Embracing the unpredictable,0.11204077484101573
Electrician,Empathy,0.15420735968245722
Electrician,Compassion,0.09710971260158432
Electrician,Nurture,0.1263723834236054
Electrician,Tenderness,0.09195096471542125
Electrician,Support,0.18300562642973867
Electrician,Healing,0.16050958829338402
Electrician,Solace,0.1245125138669293
Electrician,Guidance,0.1548171058073831
Electrician,Mentorship,0.16272595663297376
Electrician,Kindness,0.13849646518024847
Electrician,A shoulder to lean on,0.11131727644447519
Electrician,Providing emotional support,0.14100714535671968
Electrician,The art of listening,0.0872106193457485
Electrician,Caring for the vulnerable,0.1109148649938988
Electrician,Making a difference in people's lives,0.16574639188987852
Electrician,A healing touch,0.14860493361609384
Electrician,Offering comfort and care,0.10193679591229077
Electrician,A source of strength,0.12883981105398354
Electrician,Building trust and rapport,0.12090323886696484
Electrician,Fostering growth and well-being,0.057042294626487605
Electrician,Erudition,0.1421008557316854
Electrician,Sagacity,0.07792992215614164
Electrician,Insight,0.16370872276938234
Electrician,Enlightenment,0.17221171118286602
Electrician,Scholarship,0.15920448878471252
Electrician,Genius,0.2784812675002316
Electrician,Discernment,0.11711309126003286
Electrician,Foresight,0.14175328608804355
Electrician,Intuition,0.1408073016682364
Electrician,A deep well of knowledge,0.12950536926174727
Electrician,The pursuit of truth,0.06970488935565143
Electrician,Expanding the boundaries of understanding,0.04957210458912065
Electrician,A critical thinker,0.21370562255711792
Electrician,Imparting wisdom to others,0.10101924936235437
Electrician,A thirst for learning,0.09780466313896748
Electrician,Master of abstract thought,0.1726578797235269
Electrician,Solving complex problems,0.16063907434155092
Electrician,A beacon of intellectual curiosity,0.1252048301647768
Electrician,Unraveling the mysteries of the universe,0.12536263037962175
Electrician,Dexterity,0.17897511533726615
Electrician,Finesse,0.14373023443233246
Electrician,Artisan,0.39180496433468703
Electrician,Virtuoso,0.2447068285473758
Electrician,Mastery,0.1431648321698871
Electrician,Precision,0.16895767213135493
Electrician,Technique,0.18780969830684024
Electrician,Innovation,0.14443124230228846
Electrician,Elegance,0.2112868567800249
Electrician,Ingenuity,0.16784595769240418
Electrician,A master of their craft,0.24614681513487638
Electrician,Honing skills over a lifetime,0.10937097618434405
Electrician,The beauty of handcrafted work,0.1402315335090137
Electrician,Pushing the boundaries of artistry,0.07850182987994252
Electrician,Technical excellence combined with creativity,0.17905904756961719
Electrician,A legacy of craftsmanship,0.14303423856912634
Electrician,Creating works of enduring value,0.12511793375745
Electrician,A passion for perfection,0.14425259179118388
Electrician,The magic of transforming raw materials,0.17647901963476356
Electrician,Expressing oneself through skilled labor,0.2738677124877175
Electrician,Liberty,0.12280728257238234
Electrician,Autonomy,0.1326827276015732
Electrician,Self-reliance,0.17264262377446402
Electrician,Individuality,0.12285428903412675
Electrician,Entrepreneurship,0.22271182709840345
Electrician,Self-determination,0.07216701621395492
Electrician,Nonconformity,0.09936215177425628
Electrician,Maverick,0.15900082270168575
Electrician,Unbound,0.11592655959183212
Electrician,Charting one's own course,0.13682405114834748
Electrician,Answering to no one,0.13842311351468667
Electrician,The freedom to create,0.09683385616556936
Electrician,Breaking free from convention,0.11673334923036649
Electrician,Living life on one's own terms,0.1267970525016084
Electrician,A spirit of independence,0.08349405414105149
Electrician,Embracing the unconventional,0.1263295661115709
Electrician,Forging a unique path,0.102901274138007
Electrician,Unconstrained by rules or expectations,0.07186875922960927
Electrician,A pioneer of new frontiers,0.12390692794846947
Electrician,Synergy,0.11702558205824252
Electrician,Solidarity,0.1720529407559146
Electrician,Unity,0.1398652333433311
Electrician,Belonging,0.12491829199278211
Electrician,Fellowship,0.14578634127138712
Electrician,Cooperation,0.13705698148615827
Electrician,Harmony,0.13440463764376692
Electrician,Altruism,0.11477900079425835
Electrician,Togetherness,0.1046153757041855
Electrician,Stronger together,0.15382690237956526
Electrician,A sense of shared purpose,0.056238990052030556
Electrician,Building bridges between people,0.1468444087768959
Electrician,Working towards a common goal,0.08557816650427247
Electrician,The power of collective action,0.09268902698060075
Electrician,A network of support,0.14508305232246602
Electrician,Fostering a sense of community,0.05652281000533841
Electrician,Collaboration breeds innovation,0.030686378802829695
Electrician,United by a common cause,0.07152974817066793
Electrician,Celebrating diversity and inclusion,0.0588420954938089
Electrician,Prestige,0.17045632199578598
Electrician,Legacy,0.07231664548738408
Electrician,Icon,0.17304465585800027
Electrician,Esteem,0.15346685549962688
Electrician,Tradition,0.15946314926325145
Electrician,Reputation,0.10970361877137721
Electrician,Eminence,0.18080977670862308
Electrician,A respected pillar of society,0.169267964848802
Electrician,A cultural icon,0.11386467743227546
Electrician,An enduring legacy,0.057033400476754245
Electrician,The face of tradition,0.1049561510854926
Electrician,A beacon of influence,0.10034391409851069
Electrician,Creativity,0.17589066192596542
Electrician,Pioneer,0.22242671782621146
Electrician,Disruption,0.1524489620090797
Electrician,Visionary,0.23870605167708236
Electrician,Breakthrough,0.1395750113866652
Electrician,Catalyst,0.16669202748658227
Electrician,Transformation,0.18417285445355214
Electrician,A trailblazer in new ideas,0.14683168995800158
Electrician,Champion of creative solutions,0.22024488572639886
Electrician,The spark behind transformation,0.13830132393256694
Electrician,A disruptor of the status quo,0.17080745298578426
Electrician,Inventing the future,0.14689130242193899
Electrician,Expertise,0.24504886463785264
Electrician,Diligence,0.15638720527592254
Electrician,Efficiency,0.26551493243563823
Electrician,Rigor,0.12557775831422774
Electrician,Competence,0.17305623806854203
Electrician,Craftsmanship,0.2530611507896081
Electrician,Embodies technical excellence,0.20105194344005844
Electrician,Driven by precision and care,0.1414892137226825
Electrician,An exemplar of professional rigor,0.12171895448632494
Electrician,Reliability personified,0.19524058600927396
Electrician,Integrity,0.14922928329120153
Electrician,Service,0.25963855314976314
Electrician,Community,0.13885208276677383
Electrician,Responsibility,0.1765696890334404
Electrician,Fairness,0.1384520744617592
Electrician,Stewardship,0.12394795321005925
Electrician,A champion for the community,0.1709747150926387
Electrician,Guided by a strong ethical compass,0.15244026505817512
Electrician,A voice for the marginalized,0.0923704388002146
Electrician,Embodies social responsibility,0.11639873142114417
Electrician,Driven by compassion,0.1038992149253502
Electrician,Adaptability,0.14366467373400485
Electrician,Flexibility,0.15165026928497413
Electrician,Endurance,0.1339490475674363
Electrician,Thriving amid change,0.11176668683442054
Electrician,Resilient under pressure,0.13987532453968357
Electrician,Methodical,0.1452831213029098
Electrician,Systematic,0.13622015177941302
Electrician,Streamlined for success,0.12355661096680513
Electrician,Engineered for performance,0.21842749039021647
Entrepreneur,Hegemony,0.12812516653237627
Entrepreneur,Dominance,0.15525880125507682
Entrepreneur,Influence,0.19415828374435604
Entrepreneur,Control,0.20181222209302344
Entrepreneur,Elite,0.28933627887127944
Entrepreneur,Authority,0.22617726720590225
Entrepreneur,Sovereignty,0.17645609670846749
Entrepreneur,Command,0.19865170732098783
Entrepreneur,Impact,0.1859171316498817
Entrepreneur,Gravitas,0.1479460915311819
Entrepreneur,At the top of the hierarchy,0.18406165329636737
Entrepreneur,Shaping public opinion,0.13254855503357407
Entrepreneur,Pulling the strings,0.16151794721290838
Entrepreneur,A seat at the table,0.14448785996025656
Entrepreneur,Setting the agenda,0.1826565765092462
Entrepreneur,Wielding considerable power,0.16930228069132225
Entrepreneur,A force to be reckoned with,0.1958987962432506
Entrepreneur,In a position of authority,0.2367000553464408
Entrepreneur,Having the final say,0.14681441883501886
Entrepreneur,Commanding respect and attention,0.15542473324080408
Entrepreneur,Peril,0.19538342353648827
Entrepreneur,Hazard,0.20639560326368378
Entrepreneur,Bravery,0.2418847375023852
Entrepreneur,Valor,0.22571887841722751
Entrepreneur,Audacity,0.19530038622897855
Entrepreneur,Grit,0.237717778489486
Entrepreneur,Daredevil,0.23695162323069502
Entrepreneur,Resilience,0.22430991812387427
Entrepreneur,Fortitude,0.15867192256631588
Entrepreneur,Tenacity,0.24637603484068632
Entrepreneur,On the front lines,0.1998023985734714
